	time	title	summary	link	source
21	1488208169	clive lewis denies registering for labour leadership bid	former ally of jeremy corbyn says story came from people out there nervous about possible challenge to lewis who resigned from the shadow cabinet after voting against the brexit bill has denied secretly registering internet addresses linked to a potential leadership bid and warned that unnamed labour figures were taking an unhealthy interest in flatly denied that he or anyone working for him was responsible for registering several internet domain names including shortly after he joined the shadow cabinet last summer as revealed in the post none of this is true i havent done this he said continue reading	https://www.theguardian.com/politics/2017/feb/27/clive-lewis-denies-registering-websites-for-labour-leadership-bid	GuardianUK
22	1488219049	jack monroe begins libel proceedings against	food is suing mail online columnist over messages on twitter which allegedly implied monroe condoned damaging a war writer and campaigner jack monroe has begun libel proceedings against in a row over tweets which allegedly imply monroe defaced or condoned the damage of a war who is suing the mail online columnist over the posts from may number told the high court in london that the legal dispute had been an unproductive devastating nightmare continue reading	https://www.theguardian.com/uk-news/2017/feb/27/jack-monroe-begins-libel-proceedings-against-katie-hopkins	GuardianUK
23	1488204446	man sent as child from uk to australia tells abuse inquiry name the villains	chair jay asked to name and shame perpetrators of abuse of british children shipped abroad from number to the number national child abuse inquiry has been urged at the opening of its public evidence sessions to name and shame the perpetrators of the sexual abuse of tens of thousands of british children forcibly deported to australia by the uk government and leading churches and hill one of more than number children who were sent to australia and other commonwealth nations from number to the number waived his anonymity at the opening of the independent inquiry on monday to make an emotional call for justice for victims continue reading	https://www.theguardian.com/uk-news/2017/feb/27/child-abuse-survivor-inquiry-name-villains-children-australia	GuardianUK
24	1488201116	man killed ex and new partner after looking up jail terms for murder	andrew saunders also researched easiest ways to kill before stabbing to death morgan and lee simmons in court jealous man stabbed his ex girlfriend and her new partner to death outside the shop where they worked after researching how long murderers spend in prison and the easiest ways of killing a court has saunders number has pleaded guilty to murdering morgan number and lee simmons number outside the matalan store in central continue reading	https://www.theguardian.com/uk-news/2017/feb/27/man-andrew-saunders-kills-ex-zoe-morgan-and-her-new-partner-after-looking-up-jail-terms-for-murder	GuardianUK
25	1488215956	officer to be charged over prisoners death	joseph faces manslaughter and misconduct charges over number death of prisoner at mens jail in milton prison officer is to be charged with gross negligence manslaughter and misconduct in public office in relation to the death of a crown prosecution service spokesman said following careful consideration of all the evidence provided to us by the police it has been decided that joseph should be charged with manslaughter and misconduct in public office in relation to the death of an inmate on number may number continue reading	https://www.theguardian.com/uk-news/2017/feb/27/hmp-woodhill-officer-faces-manslaughter-charge-over-prisoners-death	GuardianUK
26	1488215605	post truth era is perilous for media says former sunday times editor	sir harold evans expresses concern about fake trumps attacks on media and bad behaviour by some areas of rise of fake attacks on the media by the administration of donald trump and bad behaviour by some parts of the press have created a uniquely perilous time for journalism according to former sunday times editor sir harold evans evans was speaking before a bureau of investigative journalism event about reporting in a post truth world evans said this was a world that was epitomised by the behaviour of trump and those around him continue reading	https://www.theguardian.com/media/2017/feb/27/post-truth-era-perilous-for-media-sunday-times-editor-harold-evans	GuardianUK
27	1488217352	universities spark free speech row after halting pro palestinian events	and central lancashire universities accused of censoring students by cancelling israel apartheid week plans universities have been accused of undermining freedom of speech on campus after cancelling events organised by students as part of an annual pro palestinian event called israel apartheid week related university wrong to ban israeli apartheid week event letter from number academics continue reading	https://www.theguardian.com/world/2017/feb/27/universities-free-speech-row-halting-pro-palestinian-events	GuardianUK
28	1488201290	may adviser regrets saying benefits should only go to really disabled people	tory policy chief george freeman says he hugely regrets remarks suggesting funds should not go to people with freeman the chair of the prime ministers policy board has expressed regret after defending government changes to benefits rules by saying funding should go to the really department for work and pensions announced last week that it was tightening benefits rules in response to two tribunal rulings including one that found people with extreme anxiety who struggle to leave the house should be given the same status as for example the partially sighted continue reading	https://www.theguardian.com/politics/2017/feb/27/may-adviser-george-freeman-regrets-benefits-disabled-people-anxiety	GuardianUK
29	1488213846	revived the number london gay members club raided by police	caravan club once billed as the capitals greatest bohemian rendezvous recreated for national trust and national archives queer city some the caravan club was a fun place offering friendship and all night gaiety to others it was absolutely a sink of iniquity only frequented by sexual perverts lesbians and the police it was a place so dangerous that it required regular surveillance and a raid which resulted in more than number arrests continue reading	https://www.theguardian.com/culture/2017/feb/27/revived-1930s-london-gay-members-club-caravan-club-raided-by-police	GuardianUK
30	1488215887	to investigate tv licence enforcement by firm	capita faces allegations that staff targeted vulnerable people under incentive scheme to maximise collection of has ordered an investigation into how an firm collects the tv licence amid claims that it runs an aggressive incentive scheme to maximise collection of fees from non a bonus scheme alleged by the daily mail enforcement officers are told to catch more than number licence fee evaders each week as part of the pound number contract to collect the charge continue reading	https://www.theguardian.com/media/2017/feb/27/bbc-investigation-tv-licence-enforcement-outsourcing-firm-capita	GuardianUK
31	1488206786	nhs faces pound number annual bill after reckless change to injury	angry insurers criticise alteration to personal injury formula that will also hike car premiums by pound number for millions of reckless government ordered change to the way awards are calculated for car crash injuries or botched medical operations will add up to pound number car insurance premiums and land the nhs with an additional annual pound number bill the insurance industry has lord chancellor truss has announced a change to the discount rate which is used to calculate compensation awards for serious personal injuries to ensure inflation does not erode the future value of a payout continue reading	https://www.theguardian.com/business/2017/feb/27/nhs-faces-new-1bn-annual-bill-after-reckless-change-to-injury-payouts	GuardianUK
32	1488149521	woman deported from uk despite being married to briton for number years	irene who has children and a grandchild in the uk lost indefinite leave to remain after spending time in singapore caring for woman living in the uk who has been married to a british man for number years has been forcibly removed from the who made headlines when she was placed in immigration detention was deported to singapore on sunday continue reading	https://www.theguardian.com/uk-news/2017/feb/26/grandmother-deported-from-uk-despite-being-married-to-briton-for-27-years	GuardianUK
33	1488209664	laser attacks on aircraft increase number	pilot reports of laser attacks on aircraft landing or taking off at busiest airport rose by a quarter to number in number attacks on aircraft using airport rose by a quarter last year figures taking off or landing at the west london hub suffered number incidents in number this is up from number during the previous year and was more than any other uk airport according to aviation regulator the civil aviation authority continue reading	https://www.theguardian.com/world/2017/feb/27/laser-attacks-heathrow-aircraft	GuardianUK
34	1488189038	chief defends decision to open unbranded stores	james daunt denies using subterfuge to attract customers with unbranded shops in rye and managing director of book retailer has defended the decision to open three unbranded stores saying it will be good for customers town centres and has recently opened three stores under different names sparking accusations that they are posing as independent bookshops to avoid the backlash against the of high streets continue reading	https://www.theguardian.com/books/2017/feb/27/waterstones-chief-defends-decision-to-open-unbranded-stores	GuardianUK
35	1488205686	storm doris man dies three days after car was struck by tree	man who was in his eighties was passenger in car struck by falling tree near church in shropshire on man in his number has died in hospital three days after his car was struck by a falling tree during storm doris police man was the front seat passenger of a ford focus being driven near church in shropshire his wife who was in the back of the car was unhurt continue reading	https://www.theguardian.com/uk-news/2017/feb/27/storm-doris-man-dies-three-days-after-car-was-struck-by-tree	GuardianUK
36	1488198297	schools in england to see first real terms funding cuts in number years	institute for fiscal studies says spending per pupil is to fall number with sixth formers facing continued squeeze on in england are facing the first real terms cuts to their funding since the mid number a leading has per pupil is to fall number by number number according to the institute for fiscal studies ifs although it added that school funding had been well protected over the past two decades continue reading	https://www.theguardian.com/education/2017/feb/27/schools-to-be-hit-with-first-real-time-funding-cuts-in-20-years	GuardianUK
37	1488178803	tax changes could cost uk public sector workers number of salary	hundreds of thousands of agency workers could see cut in take home pay risking exodus from nhs and other changes to be introduced in april could see hundreds of thousands of public sector workers lose up to number of their salary sparking an exodus from already struggling sectors such as social care and the nhs according to internal local government analysis seen by the guardian planned changes to the number tax system could see agency workers supporting government services lose up to number of their take home pay continue reading	https://www.theguardian.com/society/2017/feb/27/tax-changes-uk-public-sector-workers-salary-exodus-nhs	GuardianUK
38	1488217945	sales boosted by bargain hunting tourists after pounds brexit slide	sales at retailers two oxford street stores increase number as chain rides wave of foreign shoppers drawn to has joined luxury brands such as burberry in enjoying a boost in sales from tourists drawn by the cheap at the cut price fashion chains two stores in oxford street central london were up number in the six months to number march as the premier high street benefitted from an influx of bargain hunting visitors particularly from china that compares with a number rise in sales at established stores for the group over the period continue reading	https://www.theguardian.com/business/2017/feb/27/primark-sales-pound-brexit-oxford-street-london	GuardianUK
39	1488154314	children in uk mental health hospitals not improving parents say	survey finds number of parents with children in mental health hospitals say they have not improved and number say they are than half of parents with children in mental health hospitals do not feel their condition has improved as a result of treatment while nearly a quarter say it has actually deteriorated according to a survey the research was based on responses from number parents whose children have been in mental health hospitals in england over the last five years continue reading	https://www.theguardian.com/society/2017/feb/26/children-in-uk-mental-health-hospitals-not-improving-parents-say	GuardianUK
40	1488218460	brexit john major accuses mays government of misleading the british people	sir john also warned against using parliament as a rubber stamp for ms mays brexit bill	http://www.independent.co.uk/news/uk/politics/brexit-john-major-theresa-may-misleading-british-people-a7602651.html	IndependentUK
41	1488216738	british teenager falls in love with man number miles away after accepting random friend request	they met after talking for a year when michael young number from flew to plymouth to meet luff number	http://www.independent.co.uk/news/uk/home-news/uk-teenager-friend-request-relationship-australia-a7602446.html	IndependentUK
42	1488216580	dolphin spotted swimming in river thames	follows the death of the thames whale in west london in number	http://www.independent.co.uk/news/uk/home-news/dolphin-river-thames-sighting-london-a7602161.html	IndependentUK
43	1488213780	gps urgently examine number cases of patients who may have been harmed after massive nhs data loss	but health secretary jeremy hunt denies labour claims of a cover up and insists no evidence has yet been found of patients being put at risk	http://www.independent.co.uk/news/uk/politics/nhs-data-loss-gps-examine-cases-jeremy-hunt-health-department-a7602531.html	IndependentUK
44	1488212825	woman deported to singapore after almost number years living in the uk with her british husband and sons	irene has two sons and a granddaughter in the uk but she has been sent back to singapore because her ill husband does not earn enough to sponsor her visa	http://www.independent.co.uk/news/uk/home-news/woman-irene-clennell-uk-deport-singapore-british-husband-durham-immigration-detention-centre-a7601441.html	IndependentUK
45	1488211260	us border control was thrown into confusion by trumps muslim ban british government says	minister says advice to uk travellers was inconsistent	http://www.independent.co.uk/news/uk/politics/donald-trump-muslim-travel-ban-british-dual-nationals-confusion-baroness-anelay-a7602341.html	IndependentUK
46	1488206880	jeremy corbyn will not attend weekly meeting with labour after historic by election defeat	labour mp andrew who led the campaign in copeland and a shadow cabinet minister are expected to lead the tough discussions	http://www.independent.co.uk/news/uk/politics/jeremy-corbyn-labour-mps-plp-meeting-not-attend-copeland-byelection-loss-a7601816.html	IndependentUK
47	1488203453	just number in number people trust government to present official statistics honestly	ministers have been repeatedly blasted by the uk statistics authority for being misleading	http://www.independent.co.uk/news/uk/politics/official-statistics-honest-problems-trust-poll-survey-a7601966.html	IndependentUK
48	1488198720	storm doris man dies after his car is hit by a tree in shropshire	police are appealing for witnesses to the incident last thursday	http://www.independent.co.uk/news/uk/storm-doris-death-tree-car-shropshire-man-west-mercia-police-a7601781.html	IndependentUK
49	1488198360	moira lorry driver acquitted over cyclist killed in london road accident	designer cycling to work when she was struck by tipper truck near bridge on april number number	http://www.independent.co.uk/news/uk/home-news/moira-gemmill-london-road-death-lorry-driver-james-kwatia-acquitted-bike-st-james-palace-museum-a7601556.html	IndependentUK
50	1488197820	may adviser regrets saying benefits should only go to really disabled people and not people with anxiety	conservative mp george freeman said he had not meant to cause offence	http://www.independent.co.uk/news/uk/politics/theresa-may-adviser-disability-benefits-mental-health-comments-george-freeman-a7601751.html	IndependentUK
51	1488196560	nhs will need pound number bailout to pay bills of higher personal injury compensation payments no number admits	changes to medical negligence rules will also push up motor insurance premiums possibly by hundreds of pounds according to the industry	http://www.independent.co.uk/news/uk/politics/nhs-1-billion-bailout-personal-injury-compensation-payments-bills-no-10-downing-street-a7601846.html	IndependentUK
52	1488194160	cambridge college under fire for serving culturally insensitive food	students at pembroke college cambridge criticise catering staff for serving exotic dishes with unauthentic combinations of ingredients	http://www.independent.co.uk/student/news/cambridge-university-food-culturally-insensitive-appropriation-a7601621.html	IndependentUK
53	1488190020	soft coup to oust jeremy corbyn is underway john warns	ally of leader cites elements within labour party and the press	http://www.independent.co.uk/news/uk/politics/labour-coup-soft-jeremy-corbyn-john-mcdonnell-copeland-by-election-results-brexit-a7601466.html	IndependentUK
54	1488189660	high street sealed off as police investigate suspected unexploded bomb	police say a number of properties were evacuated	http://www.independent.co.uk/news/uk/home-news/shoreditch-high-street-suspicious-unexploded-bomb-package-east-london-met-police-investigate-a7601461.html	IndependentUK
55	1488186720	government to cut school funding for first time since number ifs says	teachers say they are leaving the profession because they can not do their jobs	http://www.independent.co.uk/news/uk/politics/school-funding-cuts-tories-theresa-may-education-1990s-budget-2017-a7601366.html	IndependentUK
56	1488158700	girl number dies of asthma attack after volatile gp refused to see her because she was several minutes late	our lives have been shattered but dr has been allowed to get a new job and quietly move on with her life as if nothing ever happened	http://www.independent.co.uk/news/uk/home-news/girl-died-asthma-attack-doctor-refused-appointment-joanne-rowe-gp-ellie-may-clark-newport-cardiff-a7601046.html	IndependentUK
57	1488157200	may to end eu citizens rights to live in uk days after fear half of and bulgaria will come	governments plan could be a breach of its eu treaty obligations	http://www.independent.co.uk/news/uk/politics/brexit-theresa-may-eu-citizens-live-in-uk-freedom-of-movement-european-union-a7601051.html	IndependentUK
58	1488157051	private nhs contractor loses half a million medically sensitive documents	the health of thousands of people may have been put at risk after documents are sent into storage rather than delivered to doctors and other medical staff	http://www.independent.co.uk/news/uk/home-news/private-nhs-contractor-loses-medical-documents-department-of-health-sopra-steria-shared-business-a7601061.html	IndependentUK
59	1488154534	thousands of cancer sufferers forced to borrow money from parents because of financial difficulties caused by illness	cancer support call for urgent action from government and financial services	http://www.independent.co.uk/news/uk/home-news/cancer-debt-money-borrow-parents-family-health-service-nhs-a7600666.html	IndependentUK
60	1488217200	major brexit voters made historic mistake	former prime minister sir john major has said it was a historic mistake that a majority of voters opted to leave the eu	http://news.sky.com/story/major-brexit-voters-made-a-historic-mistake-10784495	SkyNewsUK
61	1488188280	patients put at risk after nhs mislays records	health secretary jeremy hunt has denied that patients were put at risk after the nhs mislaid more than number pieces of medical correspondence including cancer test results	http://news.sky.com/story/thousands-of-patients-put-at-risk-after-nhs-mislaid-500000-pieces-of-medical-documents-10783804	SkyNewsUK
62	1488207300	matalan killer researched how to slice neck	a controlling man carried out research into the easiest way to kill someone before murdering his ex girlfriend and her new boyfriend a court has heard	http://news.sky.com/story/cardiff-matalan-killer-researched-how-to-slice-neck-10784278	SkyNewsUK
63	1488211920	burglar guilty of pound number jewellery raid	a man has been convicted of stealing jewellery worth nearly pound number from the west london home of entertainment mogul simon	http://news.sky.com/story/cowell-burglar-convicted-of-1631m-jewellery-raid-10784361	SkyNewsUK
64	1488195480	child migrant tells abuse inquiry name villains	a former child migrant who broke down giving evidence to the independent inquiry into child sexual abuse has called for the villains to be named	http://news.sky.com/story/children-forced-to-leave-uk-under-migrant-scheme-suffered-widespread-sex-abuse-10783953	SkyNewsUK
65	1488207480	child abuse inquiry in email addresses blunder	the email addresses of people who registered to a child abuse victims forum have been shared with others in a blunder by the independent inquiry into child sex abuse	http://news.sky.com/story/child-abuse-inquiry-in-email-addresses-blunder-10784228	SkyNewsUK
66	1488184920	compensation bill hike hits nhs and insurers	insurers have condemned a crazy reform increasing for personal injury victims that they say will lead to steeply higher premiums for motorists as well as landing the nhs with a pound number bill	http://news.sky.com/story/crazy-compensation-bill-hike-to-hit-nhs-and-insurers-10783733	SkyNewsUK
67	1488200100	storm doris man dies after tree fell on car	a pensioner in a car crushed by a tree blown over when storm doris struck has died in hospital	http://news.sky.com/story/storm-doris-pensioner-dies-three-days-after-tree-fell-on-car-10784062	SkyNewsUK
68	1488150420	action needed to avoid nhs catastrophe	the government must take targeted action to avoid a catastrophic failure in the nhs an influential parliamentary committee has said	http://news.sky.com/story/government-warned-it-must-act-to-avoid-nhs-catastrophe-10783613	SkyNewsUK
69	1488143880	welsh rugby star number killed in car crash	the family of a welsh rugby international who was killed in a car crash have paid tribute to her saying she was loved and valued by many	http://news.sky.com/story/welsh-rugby-star-elli-norkett-20-killed-in-car-crash-10783515	SkyNewsUK
70	1488213094	house of lords seeks to add conditions to brexit notice	london unelected house of lords flirted on monday with changing the conditions under which the country will announce its departure from the european union threatening to attach amendments to prime minister mays legislation	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/HHb92ufPjTQ/uk-britain-eu-article-idUKKBN1661WE	ReutersUK
71	1488217839	as brexit talks loom eu to dodge early clearing clash	brussels the european union will not pick an immediate fight with the city of london over its right to clear euro denominated securities eu officials said on monday as britain prepares to trigger the process of quitting the bloc	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/Fj7j0UthgRQ/uk-eu-clearing-regulations-idUKKBN16622V	ReutersUK
72	1488217377	britons face surge in motor insurance premiums after rule change	london britons will have to pay much more for motor insurance after the government announced new rules on monday that will push up lump sum payments for personal injury claims	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/3AeVeIxVkEw/uk-britain-insurance-discountrate-idUKKBN1660T8	ReutersUK
73	1488210527	three years on child sex abuse inquiry starts hearings	london inquiry into historical child sex abuse scandals some involving celebrities and politicians finally opened its first public hearing on monday after a sleuth of problems that led to three chairmen quitting in the three years since its launch	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/iogC6C77zpw/uk-britain-abuse-inquiry-idUKKBN1661AY	ReutersUK
74	1488204194	to cut deputy manager roles at uk convenience stores	london biggest retailer is replacing number deputy managers at its express convenience stores with lower paid shift leaders in a restructuring of the business it said on monday	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/WG2gmAepypE/uk-tesco-redundancies-idUKKBN1661KT	ReutersUK
75	1488184033	uk services optimism is highest since brexit vote	london optimism among businesses in services sector is now higher than at any time since vote to leave the european union despite the prospect of rising costs and prices eroding profits a major business survey showed on monday	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/ucLUQSNJ7L8/uk-britain-economy-idUKKBN16600C	ReutersUK
76	1488182930	farage posts picture of dinner with the donald	london british anti eu campaigner nigel farage posted a picture of him having dinner with the donald on twitter the latest meeting between us president donald trump and the critic of prime minister may	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/WmiF5aoklKQ/uk-usa-trump-britain-farage-idUKKBN1650G2	ReutersUK
77	1488198362	may sees settling eu citizens rights a priority in brexit talks	london british prime minister may wants to settle the question of the rights of eu citizens living in britain as a priority in talks to leave the european union but has not set a timetable for her migration policies her spokesman said on monday	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/9F7KKhhySVQ/uk-britain-eu-immigration-idUKKBN1661BW	ReutersUK
78	1488189275	poland sees number number poles coming home after brexit	warsaw between number and number poles living in britain may return home as a result of britain leaving the european union a polish government ministry said on monday	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/SK2xqI-vSWA/uk-britain-eu-poland-idUKKBN166120	ReutersUK
79	1488207329	acrimonious election campaign deepens northern ireland deadlock	belfast acrimonious campaigning ahead of thursday snap elections in northern ireland has increased antagonism between pro british unionists and irish nationalists and exacerbated fears devolved power may revert to london for the first time in a decade	http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/XipeGhL30z0/uk-nireland-politics-election-idUKKBN1661M9	ReutersUK
80	1488217513	in fear for their life government spending thousands to protect worried judges	tens of thousands of pounds are being spent by the ministry of justice to step up security measures for judges worried about their safety read full article at	https://www.rt.com/uk/378792-thousands-judges-safety-justice/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
81	1488216086	cash strapped royal navy cancels annual air show to focus on counter terror ops	royal navy is so strapped for cash that it has been forced to cancel its annual air show so that its helicopters can be used to protect the nations shipping fleet read full article at	https://www.rt.com/uk/378791-royal-navy-show-cancelled/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
82	1488210812	tory government cutting school funding for first time in decades ifs report	the uk government will cut school funding for the first time in two decades a new analysis by the institute for fiscal studies ifs claims read full article at	https://www.rt.com/uk/378783-government-school-funding-education/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
83	1488210684	jailing parents for female genital mutilation unlikely to benefit the child police	an english police force has come under fire for claiming the prosecution of parents who allow female genital mutilation of their children is unlikely to benefit the child read full article at	https://www.rt.com/uk/378782-fgm-police-prosecution-child/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
84	1488206520	soft coup against jeremy corbyn is already underway shadow chancellor	shadow chancellor john claimed this week that members of his own party are in cahoots with the media in a renewed attempt at bringing down the labour leader read full article at	https://www.rt.com/uk/378766-soft-coup-labour-corbyn/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
85	1488204600	is mays brexit strategy about to be derailed by number scottish	uk prime minister may fears first minister nicola sturgeon could call for a second scottish independence referendum the moment negotiations for exit from the eu are launched next month read full article at	https://www.rt.com/uk/378758-theresa-may-scotland-independence/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
86	1488200220	uncertainty over claims eu migrants could lose right to stay in uk within weeks	government sources have moved to dampen speculation that european migrants arriving in britain could lose their right to stay permanently starting next month read full article at	https://www.rt.com/uk/378750-eu-migrants-brexit-stay/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
87	1488197820	tory aide defends welfare cuts for less disabled people	a key aide to uk prime minister may has been branded insulting and nasty after suggesting during a radio interview that certain disabilities are more worthy of public funds than others read full article at	https://www.rt.com/uk/378741-tory-cut-disabled-benefits/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
88	1488195480	deporting homeless eu migrants breaks their free movement rights	eu citizens sleeping rough in the uk are being routinely deported under new immigration policies according to figures released under freedom of information read full article at	https://www.rt.com/uk/378739-eu-nationals-homeless-deportation/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
89	1488195106	gay afghans facing deportation from uk told pretend to be straight	gay afghans being deported to their home country where homosexuality is illegal are being told to pretend to be straight in new guidelines issued by the uk government read full article at	https://www.rt.com/uk/378738-gay-afghans-asylum-deport/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
90	1488187980	suspected shell discovered in e london prompts massive evacuation	a busy east london street was evacuated after what is believed to be a world war ii bomb was discovered on monday morning high street was closed off and nearby buildings evacuated read full article at	https://www.rt.com/uk/378714-bomb-london-evacuation-shoreditch/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
91	1488123060	uk terror threat at highest level since number says watchdog	the uk is at its highest risk of a terror attack since the ira bombing campaign of the number according to new watchdog for terrorism laws read full article at	https://www.rt.com/uk/378664-terror-threat-britain-ira/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
92	1488121918	london mayor backtracks after sparking row by likening scottish nationalism to racism	london mayor sadiq khan sparked a row in tweets preceding his latest speech by implying scottish nationalism is akin to racism he was forced to backpedal after first minister nicola sturgeon slammed his remarks as spectacularly ill judged read full article at	https://www.rt.com/uk/378663-london-mayor-nationalism-row/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
93	1488114420	dinner with the donald farage boasts of up to us president despite getting no invitation	former ukip leader nigel farage dined with president donald trump at his washington hotel on saturday although the is not thought to have been invited to the meal read full article at	https://www.rt.com/uk/378653-farage-dinner-trump/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
94	1487969340	uk police blind man after mistaking his cane for a gun	a blind man who was waiting for a train home was by police at a railway station in manchester england after someone reported that his walking stick was a firearm read full article at	https://www.rt.com/uk/378539-police-taser-blind-man/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
95	1487958600	honey offside trap bees taught to play football by scientists video	we have been severely underestimating the brain power and capabilities of bumble bees according to scientists who have taught them how to play soccer read full article at	https://www.rt.com/uk/378524-bees-learn-soccer-goal/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
96	1487957820	scotland seriously considering number in number and a german map maker is ready for it	the scottish government is seriously thinking about staging a second independence referendum next year triggering a mixed reaction within the eu read full article at	https://www.rt.com/uk/378522-scotland-brexit-eu-independence/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
97	1487956920	men are getting their beer belly fat removed injected into their penis	a state of the art cosmetic procedure now promises to help men concerned with the size of their genitals and the girth of their stomach simultaneously by using their unwanted fat as a penis enlarger read full article at	https://www.rt.com/uk/378517-fat-belly-injected-penis/?utm_source=rss&utm_medium=rss&utm_campaign=RSS	RTUK
